@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute lpx numeric
@attribute lpy numeric
@attribute lpz numeric
@attribute lrx numeric
@attribute lry numeric
@attribute lrz numeric
@attribute lrw numeric
@attribute rpx numeric
@attribute rpy numeric
@attribute rpz numeric
@attribute rrx numeric
@attribute rry numeric
@attribute rrz numeric
@attribute rrw numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 {0,1,2,3,4,5}
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 {0,1,2,3,4,5}

@data
117,'2020/05/05 21:00:40:025',2,-0.405509,0.649268,-0.284057,0.31891,0.290063,-0.373046,-0.821581,-0.520769,0.907517,-0.05916,0.148358,0.411949,-0.343412,-0.830877,?,?,?,?,?,1
118,'2020/05/05 21:00:40:037',2,-0.405508,0.649268,-0.284057,0.31891,0.290063,-0.373047,-0.821581,-0.520477,0.906112,-0.058775,0.147879,0.416112,-0.350722,-0.825819,?,?,?,?,?,1
119,'2020/05/05 21:00:40:053',2,-0.405508,0.649269,-0.284057,0.31891,0.290063,-0.373047,-0.821581,-0.517404,0.90805,-0.054918,0.148644,0.416423,-0.356515,-0.82304,?,?,?,?,?,1
120,'2020/05/05 21:00:40:065',2,-0.405508,0.649269,-0.284057,0.31891,0.290063,-0.373047,-0.821581,-0.513298,0.910561,-0.048968,0.147396,0.414344,-0.362437,-0.821725,?,?,?,?,?,1
121,'2020/05/05 21:00:40:081',2,-0.405508,0.649269,-0.284057,0.31891,0.290063,-0.373047,-0.821581,-0.508537,0.913577,-0.042866,0.146428,0.410731,-0.36882,-0.820871,?,?,?,?,?,1
122,'2020/05/05 21:00:40:093',2,-0.405508,0.649269,-0.284057,0.318911,0.290063,-0.373047,-0.821581,-0.501109,0.919605,-0.036083,0.150343,0.403192,-0.375602,-0.820827,?,?,?,?,?,1
123,'2020/05/05 21:00:40:112',2,-0.405508,0.649269,-0.284057,0.318911,0.290063,-0.373047,-0.821581,-0.492376,0.926501,-0.028327,0.153622,0.391004,-0.381852,-0.823229,?,?,?,?,?,1
124,'2020/05/05 21:00:40:121',2,-0.405508,0.649269,-0.284057,0.318911,0.290063,-0.373047,-0.821581,-0.482457,0.934808,-0.019827,0.157056,0.376976,-0.38529,-0.827511,?,?,?,?,?,1
125,'2020/05/05 21:00:40:138',2,-0.405508,0.649269,-0.284057,0.318911,0.290062,-0.373047,-0.821581,-0.471633,0.944383,-0.010699,0.161774,0.362525,-0.385697,-0.832852,?,?,?,?,?,1
126,'2020/05/05 21:00:40:147',2,-0.405508,0.649269,-0.284057,0.318911,0.290062,-0.373047,-0.821581,-0.459226,0.955042,-0.001071,0.166738,0.344383,-0.385167,-0.839788,?,?,?,?,?,1
127,'2020/05/05 21:00:40:164',2,-0.405508,0.649269,-0.284057,0.318911,0.290062,-0.373047,-0.821581,-0.445932,0.966017,0.008366,0.171267,0.326425,-0.384904,-0.846146,?,?,?,?,?,1
128,'2020/05/05 21:00:40:176',2,-0.405508,0.649269,-0.284057,0.318911,0.290062,-0.373048,-0.821581,-0.431336,0.976948,0.018071,0.175317,0.308371,-0.386472,-0.851358,?,?,?,?,?,1
129,'2020/05/05 21:00:40:191',2,-0.405508,0.649269,-0.284057,0.318911,0.290062,-0.373048,-0.821581,-0.41604,0.987848,0.027304,0.178945,0.291602,-0.387916,-0.855843,?,?,?,?,?,1
130,'2020/05/05 21:00:40:205',2,-0.405508,0.649269,-0.284057,0.318911,0.290062,-0.373048,-0.821581,-0.400436,0.998742,0.035799,0.181998,0.276692,-0.388922,-0.859685,?,?,?,?,?,1
131,'2020/05/05 21:00:40:219',2,-0.405508,0.649269,-0.284057,0.318911,0.290062,-0.373048,-0.821581,-0.384984,1.009627,0.043691,0.185327,0.262825,-0.389601,-0.863011,?,?,?,?,?,1
132,'2020/05/05 21:00:40:232',2,-0.405508,0.649269,-0.284057,0.318911,0.290062,-0.373048,-0.821581,-0.368048,1.02129,0.051605,0.189119,0.24775,-0.390131,-0.866402,?,?,?,?,?,1
133,'2020/05/05 21:00:40:248',2,-0.405508,0.649269,-0.284057,0.318911,0.290062,-0.373048,-0.821581,-0.349819,1.033689,0.059381,0.192559,0.231416,-0.389264,-0.870541,?,?,?,?,?,1
134,'2020/05/05 21:00:40:259',2,-0.405508,0.649269,-0.284057,0.318912,0.290062,-0.373048,-0.821581,-0.33192,1.046478,0.067115,0.196172,0.21434,-0.389069,-0.874186,?,?,?,?,?,1
135,'2020/05/05 21:00:40:275',2,-0.405508,0.649269,-0.284057,0.318912,0.290061,-0.373048,-0.821581,-0.313448,1.059436,0.07443,0.200251,0.19666,-0.39091,-0.876592,?,?,?,?,?,1
136,'2020/05/05 21:00:40:288',2,-0.405508,0.649269,-0.284057,0.318912,0.290061,-0.373048,-0.821581,-0.294273,1.073218,0.081246,0.205109,0.1797,-0.39477,-0.877379,?,?,?,?,?,1
137,'2020/05/05 21:00:40:304',2,-0.405508,0.649269,-0.284057,0.318912,0.290061,-0.373048,-0.821581,-0.276076,1.08733,0.087569,0.210215,0.166988,-0.397447,-0.877474,?,?,?,?,?,1
138,'2020/05/05 21:00:40:315',2,-0.405508,0.649269,-0.284057,0.318912,0.290061,-0.373048,-0.821581,-0.255989,1.101927,0.093485,0.21261,0.152112,-0.396996,-0.879803,?,?,?,?,?,1
139,'2020/05/05 21:00:40:331',2,-0.405508,0.649269,-0.284057,0.318912,0.290061,-0.373049,-0.821581,-0.234823,1.116333,0.099045,0.215432,0.135574,-0.392779,-0.883704,?,?,?,?,?,1
140,'2020/05/05 21:00:40:343',2,-0.405508,0.649269,-0.284057,0.318912,0.290061,-0.373049,-0.821581,-0.210916,1.132441,0.104687,0.217748,0.109771,-0.386569,-0.889438,?,?,?,?,?,1
141,'2020/05/05 21:00:40:359',2,-0.405508,0.649269,-0.284057,0.318912,0.290061,-0.373049,-0.821581,-0.185789,1.148487,0.109793,0.220358,0.081577,-0.379641,-0.894796,?,?,?,?,?,1
142,'2020/05/05 21:00:40:372',2,-0.405508,0.649269,-0.284057,0.318912,0.290061,-0.373049,-0.82158,-0.158016,1.164901,0.113263,0.22342,0.049839,-0.372158,-0.899499,?,?,?,?,?,1
143,'2020/05/05 21:00:40:388',2,-0.405508,0.649269,-0.284057,0.318912,0.290061,-0.373049,-0.82158,-0.131349,1.18055,0.115811,0.226616,0.021566,-0.366051,-0.902323,?,?,?,?,?,1
144,'2020/05/05 21:00:40:399',2,-0.405508,0.649269,-0.284057,0.318912,0.29006,-0.373049,-0.82158,-0.10447,1.195138,0.117015,0.229669,-0.005052,-0.360602,-0.903987,?,?,?,?,?,1
145,'2020/05/05 21:00:40:415',2,-0.405508,0.649269,-0.284057,0.318912,0.29006,-0.373049,-0.82158,-0.077439,1.208656,0.117044,0.232902,-0.03119,-0.35458,-0.905017,?,?,?,?,?,1
146,'2020/05/05 21:00:40:428',2,-0.405508,0.649269,-0.284057,0.318913,0.29006,-0.373049,-0.82158,-0.05038,1.221127,0.116112,0.23613,-0.057479,-0.346569,-0.905996,?,?,?,?,?,1
147,'2020/05/05 21:00:40:442',2,-0.405508,0.649269,-0.284057,0.318913,0.29006,-0.373049,-0.82158,-0.023166,1.231754,0.114107,0.238337,-0.08288,-0.336989,-0.907064,?,?,?,?,?,1
148,'2020/05/05 21:00:40:456',2,-0.405508,0.649269,-0.284057,0.318913,0.29006,-0.373049,-0.82158,0.003232,1.240774,0.111761,0.238462,-0.106435,-0.327016,-0.908222,?,?,?,?,?,1
149,'2020/05/05 21:00:40:471',2,-0.405508,0.649269,-0.284057,0.318913,0.29006,-0.373049,-0.82158,0.029564,1.247795,0.108843,0.235911,-0.129033,-0.317314,-0.9094,?,?,?,?,?,1
150,'2020/05/05 21:00:40:483',2,-0.405508,0.649269,-0.284057,0.318913,0.29006,-0.37305,-0.82158,0.055823,1.252964,0.105169,0.232539,-0.150933,-0.30733,-0.910326,?,?,?,?,?,1
151,'2020/05/05 21:00:40:498',2,-0.405508,0.649269,-0.284057,0.318913,0.29006,-0.37305,-0.82158,0.081306,1.257131,0.100939,0.229769,-0.172338,-0.297669,-0.910439,?,?,?,?,?,1
152,'2020/05/05 21:00:40:511',2,-0.405508,0.649269,-0.284057,0.318913,0.29006,-0.37305,-0.82158,0.106034,1.260059,0.09612,0.227811,-0.192607,-0.287568,-0.910115,?,?,?,?,?,1
153,'2020/05/05 21:00:40:526',2,-0.405508,0.649269,-0.284057,0.318913,0.29006,-0.37305,-0.82158,0.130125,1.261111,0.090882,0.225114,-0.21112,-0.276134,-0.910221,?,?,?,?,?,1
154,'2020/05/05 21:00:40:539',2,-0.405508,0.649269,-0.284057,0.318913,0.290059,-0.37305,-0.82158,0.153251,1.261315,0.085961,0.221762,-0.227252,-0.264446,-0.91063,?,?,?,?,?,1
155,'2020/05/05 21:00:40:554',2,-0.405508,0.649269,-0.284057,0.318913,0.290059,-0.37305,-0.82158,0.174798,1.259036,0.081239,0.2176,-0.238713,-0.252406,-0.912117,?,?,?,?,?,1
156,'2020/05/05 21:00:40:565',2,-0.405508,0.649269,-0.284057,0.318913,0.290059,-0.37305,-0.82158,0.196829,1.256609,0.076132,0.213829,-0.251585,-0.2427,-0.912184,?,?,?,?,?,1
157,'2020/05/05 21:00:40:582',2,-0.405508,0.649269,-0.284057,0.318913,0.290059,-0.37305,-0.82158,0.218731,1.251974,0.070737,0.208037,-0.265188,-0.231275,-0.912638,?,?,?,?,?,1
158,'2020/05/05 21:00:40:594',2,-0.405508,0.649269,-0.284057,0.318914,0.290059,-0.37305,-0.82158,0.240724,1.245593,0.06508,0.20149,-0.278997,-0.214725,-0.914033,?,?,?,?,?,1
159,'2020/05/05 21:00:40:610',2,-0.405508,0.649269,-0.284057,0.318914,0.290059,-0.37305,-0.82158,0.263572,1.237816,0.058452,0.195056,-0.298064,-0.196571,-0.913494,?,?,?,?,?,1
160,'2020/05/05 21:00:40:622',2,-0.405508,0.649269,-0.284057,0.318914,0.290059,-0.373051,-0.82158,0.286401,1.227879,0.051182,0.186054,-0.320277,-0.17758,-0.911741,?,?,?,?,?,1
161,'2020/05/05 21:00:40:640',2,-0.405508,0.649269,-0.284057,0.318914,0.290059,-0.373051,-0.82158,0.308719,1.218048,0.043397,0.177012,-0.342739,-0.160626,-0.908513,?,?,?,?,?,1
162,'2020/05/05 21:00:40:650',2,-0.405508,0.649269,-0.284057,0.318914,0.290059,-0.373051,-0.82158,0.329891,1.205725,0.034793,0.169071,-0.366167,-0.139974,-0.904292,?,?,?,?,?,1
163,'2020/05/05 21:00:40:666',2,-0.405508,0.649269,-0.284057,0.318914,0.290058,-0.373051,-0.82158,0.350137,1.193008,0.026118,0.161413,-0.390285,-0.117899,-0.898734,?,?,?,?,?,1
164,'2020/05/05 21:00:40:678',2,-0.405508,0.649269,-0.284057,0.318914,0.290058,-0.373051,-0.82158,0.369535,1.180842,0.017568,0.154723,-0.412829,-0.098,-0.892205,?,?,?,?,?,1
165,'2020/05/05 21:00:40:694',2,-0.405508,0.649269,-0.284057,0.318914,0.290058,-0.373051,-0.82158,0.386488,1.165667,0.008674,0.142237,-0.436351,-0.07853,-0.884986,?,?,?,?,?,1
166,'2020/05/05 21:00:40:706',2,-0.405508,0.649269,-0.284057,0.318914,0.290058,-0.373051,-0.82158,0.401205,1.151693,0.001082,0.132568,-0.45317,-0.063608,-0.879214,?,?,?,?,?,1
167,'2020/05/05 21:00:40:722',2,-0.405508,0.649269,-0.284057,0.318914,0.290058,-0.373051,-0.82158,0.414057,1.138601,-0.006009,0.125438,-0.467768,-0.054261,-0.87322,?,?,?,?,?,1
168,'2020/05/05 21:00:40:734',2,-0.405508,0.649269,-0.284057,0.318914,0.290058,-0.373051,-0.821579,0.425093,1.12569,-0.012106,0.119058,-0.47898,-0.047907,-0.868394,?,?,?,?,?,1
169,'2020/05/05 21:00:40:749',2,-0.405508,0.649269,-0.284057,0.318915,0.290058,-0.373051,-0.821579,0.435203,1.112716,-0.017579,0.110992,-0.48876,-0.043704,-0.864225,?,?,?,?,?,1
170,'2020/05/05 21:00:40:761',2,-0.405508,0.64927,-0.284057,0.318915,0.290058,-0.373051,-0.821579,0.442147,1.099687,-0.020836,0.102379,-0.492531,-0.044043,-0.863129,?,?,?,?,?,1
171,'2020/05/05 21:00:40:777',2,-0.405508,0.64927,-0.284057,0.318915,0.290058,-0.373052,-0.821579,0.447247,1.086784,-0.02288,0.097659,-0.490496,-0.043265,-0.864873,?,?,?,?,?,1
172,'2020/05/05 21:00:40:789',2,-0.405508,0.64927,-0.284057,0.318915,0.290058,-0.373052,-0.821579,0.451552,1.073159,-0.024556,0.091139,-0.489256,-0.043667,-0.866265,?,?,?,?,?,1
173,'2020/05/05 21:00:40:805',2,-0.405508,0.64927,-0.284057,0.318915,0.290057,-0.373052,-0.821579,0.455338,1.058118,-0.026538,0.082344,-0.49128,-0.041551,-0.866104,?,?,?,?,?,1
174,'2020/05/05 21:00:40:816',2,-0.405508,0.64927,-0.284057,0.318915,0.290057,-0.373052,-0.821579,0.457391,1.040267,-0.028937,0.069429,-0.494969,-0.036379,-0.865368,?,?,?,?,?,1
175,'2020/05/05 21:00:40:833',2,-0.405508,0.64927,-0.284057,0.318915,0.290057,-0.373052,-0.821579,0.458601,1.021854,-0.030562,0.053187,-0.497129,-0.031942,-0.865456,?,?,?,?,?,1
176,'2020/05/05 21:00:40:845',2,-0.405508,0.64927,-0.284057,0.318915,0.290057,-0.373052,-0.821579,0.459677,1.005617,-0.030811,0.039493,-0.496788,-0.031854,-0.866387,?,?,?,?,?,1
177,'2020/05/05 21:00:40:861',2,-0.405508,0.64927,-0.284057,0.318915,0.290057,-0.373052,-0.821579,0.460112,0.990194,-0.02994,0.025088,-0.49445,-0.034737,-0.868149,?,?,?,?,?,1
178,'2020/05/05 21:00:40:873',2,-0.405508,0.64927,-0.284057,0.318915,0.290057,-0.373052,-0.821579,0.45975,0.974688,-0.028586,0.008784,-0.490965,-0.0372,-0.87034,?,?,?,?,?,1
179,'2020/05/05 21:00:40:888',2,-0.405508,0.64927,-0.284057,0.318915,0.290057,-0.373052,-0.821579,0.458906,0.960426,-0.026835,-0.003549,-0.487348,-0.035512,-0.872479,?,?,?,?,?,1
180,'2020/05/05 21:00:40:900',2,-0.405508,0.64927,-0.284057,0.318915,0.290057,-0.373053,-0.821579,0.457776,0.947188,-0.024787,-0.011761,-0.484928,-0.028974,-0.873995,?,?,?,?,?,1
181,'2020/05/05 21:00:40:916',2,-0.405508,0.64927,-0.284057,0.318916,0.290057,-0.373053,-0.821579,0.456587,0.93435,-0.02335,-0.020924,-0.486137,-0.020668,-0.873388,?,?,?,?,?,1
182,'2020/05/05 21:00:40:928',2,-0.405508,0.64927,-0.284057,0.318916,0.290056,-0.373053,-0.821579,0.454925,0.921789,-0.022762,-0.033455,-0.490386,-0.012048,-0.87078,?,?,?,?,?,1
183,'2020/05/05 21:00:40:944',2,-0.405508,0.64927,-0.284057,0.318916,0.290056,-0.373053,-0.821579,0.45291,0.910346,-0.021861,-0.045526,-0.494144,-0.003207,-0.868181,?,?,?,?,?,1
184,'2020/05/05 21:00:40:955',2,-0.405508,0.64927,-0.284057,0.318916,0.290056,-0.373053,-0.821579,0.4499,0.901325,-0.020092,-0.055038,-0.497847,0.006547,-0.865492,?,?,?,?,?,1
185,'2020/05/05 21:00:40:971',2,-0.405508,0.64927,-0.284057,0.318916,0.290056,-0.373053,-0.821579,0.44594,0.895645,-0.017159,-0.06086,-0.501273,0.01602,-0.862998,?,?,?,?,?,1
186,'2020/05/05 21:00:40:986',2,-0.405508,0.64927,-0.284057,0.318916,0.290056,-0.373053,-0.821579,0.441728,0.892156,-0.013497,-0.063569,-0.503933,0.023633,-0.861076,?,?,?,?,?,1
187,'2020/05/05 21:00:40:999',2,-0.405508,0.64927,-0.284057,0.318916,0.290056,-0.373053,-0.821579,0.437538,0.889384,-0.009503,-0.064481,-0.505313,0.030095,-0.859997,?,?,?,?,?,1
188,'2020/05/05 21:00:41:012',2,-0.405508,0.64927,-0.284057,0.318916,0.290056,-0.373053,-0.821579,0.432508,0.895071,-0.001328,-0.055136,-0.502467,0.033745,-0.862176,?,?,?,?,?,1
189,'2020/05/05 21:00:41:028',2,-0.405508,0.64927,-0.284057,0.318916,0.290056,-0.373053,-0.821579,0.427713,0.899577,0.006479,-0.04819,-0.498069,0.035355,-0.865075,?,?,?,?,?,1
190,'2020/05/05 21:00:41:039',2,-0.405508,0.64927,-0.284057,0.318916,0.290056,-0.373053,-0.821579,0.421569,0.907395,0.015705,-0.039558,-0.490357,0.033273,-0.869988,?,?,?,?,?,1
191,'2020/05/05 21:00:41:057',2,-0.405508,0.64927,-0.284057,0.318916,0.290056,-0.373054,-0.821579,0.413147,0.917391,0.025586,-0.030872,-0.479872,0.027689,-0.876358,?,?,?,?,?,1
192,'2020/05/05 21:00:41:067',2,-0.405508,0.64927,-0.284057,0.318916,0.290055,-0.373054,-0.821578,0.404881,0.926489,0.034846,-0.023801,-0.470386,0.022007,-0.881865,?,?,?,?,?,1
193,'2020/05/05 21:00:41:083',2,-0.405508,0.64927,-0.284057,0.318916,0.290055,-0.373054,-0.821578,0.395271,0.938215,0.044969,-0.01511,-0.45848,0.014028,-0.888466,?,?,?,?,?,1
194,'2020/05/05 21:00:41:095',2,-0.405508,0.64927,-0.284057,0.318917,0.290055,-0.373054,-0.821578,0.384899,0.951192,0.055192,-0.005733,-0.445796,0.006261,-0.895094,?,?,?,?,?,1
195,'2020/05/05 21:00:41:111',2,-0.405508,0.64927,-0.284057,0.318917,0.290055,-0.373054,-0.821578,0.373768,0.965263,0.065294,0.004845,-0.432961,-0.000526,-0.901399,?,?,?,?,?,1
196,'2020/05/05 21:00:41:123',2,-0.405508,0.64927,-0.284057,0.318917,0.290055,-0.373054,-0.821578,0.362458,0.979383,0.074899,0.016395,-0.420872,-0.005961,-0.906952,?,?,?,?,?,1
197,'2020/05/05 21:00:41:140',2,-0.405508,0.64927,-0.284057,0.318917,0.290055,-0.373054,-0.821578,0.349646,0.995404,0.08394,0.028179,-0.409539,-0.011234,-0.911788,?,?,?,?,?,1
198,'2020/05/05 21:00:41:151',2,-0.405508,0.64927,-0.284057,0.318917,0.290055,-0.373054,-0.821578,0.336688,1.011408,0.092391,0.040839,-0.398329,-0.016177,-0.91619,?,?,?,?,?,1
199,'2020/05/05 21:00:41:167',2,-0.405508,0.64927,-0.284057,0.318917,0.290055,-0.373054,-0.821578,0.323328,1.027668,0.099997,0.051811,-0.388212,-0.022727,-0.919832,?,?,?,?,?,1
200,'2020/05/05 21:00:41:179',2,-0.405508,0.64927,-0.284057,0.318917,0.290055,-0.373054,-0.821578,0.309415,1.044029,0.10712,0.062099,-0.378078,-0.028878,-0.923237,?,?,?,?,?,1
201,'2020/05/05 21:00:41:195',2,-0.405508,0.64927,-0.284057,0.318917,0.290055,-0.373054,-0.821578,0.294722,1.061059,0.113566,0.074141,-0.368529,-0.034994,-0.925994,?,?,?,?,?,1
202,'2020/05/05 21:00:41:208',2,-0.405508,0.64927,-0.284057,0.318917,0.290054,-0.373055,-0.821578,0.277502,1.078315,0.118447,0.087722,-0.358377,-0.04272,-0.928464,?,?,?,?,?,1
203,'2020/05/05 21:00:41:229',2,-0.405508,0.64927,-0.284057,0.318917,0.290054,-0.373055,-0.821578,0.254375,1.096592,0.119757,0.105644,-0.346397,-0.059441,-0.930223,?,?,?,?,?,1
204,'2020/05/05 21:00:41:236',2,-0.405508,0.64927,-0.284057,0.318917,0.290054,-0.373055,-0.821578,0.235559,1.113577,0.123678,0.121874,-0.334615,-0.073736,-0.931527,?,?,?,?,?,1
205,'2020/05/05 21:00:41:251',2,-0.405508,0.64927,-0.284057,0.318917,0.290054,-0.373055,-0.821578,0.214654,1.132654,0.126878,0.141204,-0.322705,-0.101049,-0.930437,?,?,?,?,?,1
206,'2020/05/05 21:00:41:262',2,-0.405508,0.64927,-0.284057,0.318918,0.290054,-0.373055,-0.821578,0.191185,1.151023,0.130352,0.161092,-0.306231,-0.133883,-0.928627,?,?,?,?,?,1
207,'2020/05/05 21:00:41:278',2,-0.405508,0.64927,-0.284057,0.318918,0.290054,-0.373055,-0.821578,0.165248,1.167168,0.135001,0.177988,-0.28102,-0.163184,-0.928827,?,?,?,?,?,1
208,'2020/05/05 21:00:41:291',2,-0.405508,0.64927,-0.284057,0.318918,0.290054,-0.373055,-0.821578,0.135864,1.18078,0.138569,0.192986,-0.251983,-0.196653,-0.927679,?,?,?,?,?,1
209,'2020/05/05 21:00:41:307',2,-0.405508,0.64927,-0.284057,0.318918,0.290054,-0.373055,-0.821578,0.107085,1.192566,0.140985,0.207444,-0.226997,-0.22841,-0.923725,?,?,?,?,?,1
210,'2020/05/05 21:00:41:317',2,-0.405508,0.64927,-0.284057,0.318918,0.290054,-0.373055,-0.821578,0.079052,1.203368,0.143187,0.220747,-0.203249,-0.258517,-0.918221,?,?,?,?,?,1
211,'2020/05/05 21:00:41:335',2,-0.405508,0.64927,-0.284057,0.318918,0.290053,-0.373055,-0.821578,0.047641,1.208276,0.143837,0.228709,-0.177771,-0.293434,-0.911036,?,?,?,?,?,1
212,'2020/05/05 21:00:41:346',2,-0.405507,0.64927,-0.284057,0.318918,0.290053,-0.373056,-0.821578,0.016809,1.212545,0.144895,0.23669,-0.148323,-0.320296,-0.905201,?,?,?,?,?,1
213,'2020/05/05 21:00:41:362',2,-0.405507,0.64927,-0.284057,0.318918,0.290053,-0.373056,-0.821578,-0.012687,1.216847,0.1448,0.247851,-0.123811,-0.34212,-0.897883,?,?,?,?,?,1
214,'2020/05/05 21:00:41:375',2,-0.405507,0.64927,-0.284057,0.318918,0.290053,-0.373056,-0.821578,-0.040726,1.21879,0.14298,0.259726,-0.105491,-0.353005,-0.892637,?,?,?,?,?,1
215,'2020/05/05 21:00:41:390',2,-0.405507,0.64927,-0.284057,0.318918,0.290053,-0.373056,-0.821578,-0.066879,1.218999,0.14031,0.267419,-0.090898,-0.359181,-0.889502,?,?,?,?,?,1
216,'2020/05/05 21:00:41:401',2,-0.405507,0.64927,-0.284057,0.318918,0.290053,-0.373056,-0.821578,-0.091191,1.218504,0.136751,0.273831,-0.081634,-0.364271,-0.886374,?,?,?,?,?,1
217,'2020/05/05 21:00:41:416',2,-0.405507,0.64927,-0.284057,0.318919,0.290053,-0.373056,-0.821578,-0.115029,1.21673,0.132375,0.278887,-0.071977,-0.366184,-0.884845,?,?,?,?,?,1
218,'2020/05/05 21:00:41:430',2,-0.405507,0.64927,-0.284057,0.318919,0.290053,-0.373056,-0.821578,-0.140189,1.215935,0.128526,0.286316,-0.05619,-0.3675,-0.883068,?,?,?,?,?,1
219,'2020/05/05 21:00:41:445',2,-0.405507,0.64927,-0.284057,0.318919,0.290053,-0.373056,-0.821577,-0.16586,1.214324,0.123633,0.29531,-0.037689,-0.364315,-0.882409,?,?,?,?,?,1
220,'2020/05/05 21:00:41:457',2,-0.405507,0.64927,-0.284057,0.318919,0.290053,-0.373056,-0.821577,-0.191469,1.212475,0.117601,0.30619,-0.018132,-0.359267,-0.881389,?,?,?,?,?,1
221,'2020/05/05 21:00:41:473',2,-0.405507,0.649271,-0.284057,0.318919,0.290052,-0.373056,-0.821577,-0.216333,1.210087,0.110525,0.318061,0.000124,-0.354686,-0.879224,?,?,?,?,?,1
222,'2020/05/05 21:00:41:486',2,-0.405507,0.649271,-0.284057,0.318919,0.290052,-0.373056,-0.821577,-0.24007,1.206262,0.103266,0.327129,0.016536,-0.353763,-0.876108,?,?,?,?,?,1
223,'2020/05/05 21:00:41:499',2,-0.405507,0.649271,-0.284057,0.318919,0.290052,-0.373057,-0.821577,-0.263424,1.200394,0.096319,0.331372,0.034998,-0.357284,-0.872534,?,?,?,?,?,1
224,'2020/05/05 21:00:41:513',2,-0.405507,0.649271,-0.284057,0.318919,0.290052,-0.373057,-0.821577,-0.286658,1.192808,0.089142,0.332934,0.055816,-0.363996,-0.868071,?,?,?,?,?,1
225,'2020/05/05 21:00:41:529',2,-0.405507,0.649271,-0.284057,0.318919,0.290052,-0.373057,-0.821577,-0.309568,1.184207,0.081164,0.334802,0.078023,-0.36968,-0.863225,?,?,?,?,?,1
226,'2020/05/05 21:00:41:542',2,-0.405507,0.649271,-0.284057,0.318919,0.290052,-0.373057,-0.821577,-0.331633,1.175074,0.072311,0.337587,0.09986,-0.370121,-0.859694,?,?,?,?,?,1
227,'2020/05/05 21:00:41:557',2,-0.405507,0.649271,-0.284057,0.318919,0.290052,-0.373057,-0.821577,-0.352498,1.165324,0.062833,0.339755,0.121153,-0.364169,-0.858644,?,?,?,?,?,1
228,'2020/05/05 21:00:41:569',2,-0.405507,0.649271,-0.284057,0.31892,0.290052,-0.373057,-0.821577,-0.37218,1.154851,0.053287,0.339844,0.141813,-0.354941,-0.859309,?,?,?,?,?,1
229,'2020/05/05 21:00:41:584',2,-0.405507,0.649271,-0.284057,0.31892,0.290052,-0.373057,-0.821577,-0.391037,1.143734,0.043743,0.338897,0.162008,-0.3489,-0.858587,?,?,?,?,?,1
230,'2020/05/05 21:00:41:596',2,-0.405507,0.649271,-0.284057,0.31892,0.290051,-0.373057,-0.821577,-0.409871,1.132303,0.033965,0.338216,0.183188,-0.347914,-0.85499,?,?,?,?,?,1
231,'2020/05/05 21:00:41:613',2,-0.405507,0.649271,-0.284057,0.31892,0.290051,-0.373057,-0.821577,-0.42756,1.118686,0.02293,0.336497,0.207129,-0.35325,-0.847987,?,?,?,?,?,1
232,'2020/05/05 21:00:41:625',2,-0.405507,0.649271,-0.284057,0.31892,0.290051,-0.373057,-0.821577,-0.444824,1.104484,0.011462,0.333115,0.23386,-0.357533,-0.840544,?,?,?,?,?,1
233,'2020/05/05 21:00:41:640',2,-0.405507,0.649271,-0.284057,0.31892,0.290051,-0.373058,-0.821577,-0.462258,1.090578,0.000153,0.328668,0.262533,-0.356927,-0.834061,?,?,?,?,?,1
234,'2020/05/05 21:00:41:652',2,-0.405507,0.649271,-0.284057,0.31892,0.290051,-0.373058,-0.821577,-0.476326,1.074585,-0.012077,0.320488,0.291495,-0.363328,-0.82481,?,?,?,?,?,1
235,'2020/05/05 21:00:41:668',2,-0.405507,0.649271,-0.284057,0.31892,0.290051,-0.373058,-0.821577,-0.489452,1.061204,-0.023797,0.319241,0.315176,-0.371063,-0.813057,?,?,?,?,?,1
236,'2020/05/05 21:00:41:680',2,-0.405507,0.649271,-0.284057,0.31892,0.290051,-0.373058,-0.821577,-0.50206,1.048623,-0.035397,0.321166,0.338488,-0.380569,-0.798402,?,?,?,?,?,1
237,'2020/05/05 21:00:41:696',2,-0.405507,0.649271,-0.284057,0.31892,0.290051,-0.373058,-0.821577,-0.511838,1.035998,-0.046034,0.323633,0.357832,-0.397347,-0.780598,?,?,?,?,?,1
238,'2020/05/05 21:00:41:708',2,-0.405507,0.649271,-0.284057,0.31892,0.290051,-0.373058,-0.821577,-0.519159,1.023544,-0.055099,0.324052,0.373917,-0.416554,-0.762666,?,?,?,?,?,1
239,'2020/05/05 21:00:41:724',2,-0.405507,0.649271,-0.284057,0.31892,0.290051,-0.373058,-0.821577,-0.525334,1.011831,-0.063484,0.324784,0.391473,-0.434022,-0.743565,?,?,?,?,?,1
240,'2020/05/05 21:00:41:735',2,-0.405507,0.649271,-0.284057,0.31892,0.29005,-0.373058,-0.821577,-0.529276,1.001614,-0.070552,0.326484,0.406588,-0.450635,-0.724584,?,?,?,?,?,1
